method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,visual_counterfact_color_000128,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000133,validation,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000133,validation,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000133,validation,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000133,validation,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000136,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000136,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000136,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000136,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000139,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000139,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000139,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000139,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000142,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000142,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000142,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000142,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000144,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000144,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000144,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000144,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000148,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000148,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000148,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000148,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000151,validation,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000151,validation,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000151,validation,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000151,validation,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000160,test,visual_counterfact_color,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_color_000160,test,visual_counterfact_color,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_color_000160,test,visual_counterfact_color,256,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_color_000160,test,visual_counterfact_color,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_color_000162,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000162,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000162,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000162,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000163,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000163,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000163,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000163,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000164,validation,visual_counterfact_color,64,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000164,validation,visual_counterfact_color,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000164,validation,visual_counterfact_color,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000164,validation,visual_counterfact_color,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000165,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000165,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000165,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000165,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000166,test,visual_counterfact_color,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_color_000166,test,visual_counterfact_color,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_color_000166,test,visual_counterfact_color,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_color_000166,test,visual_counterfact_color,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_color_000167,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000167,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000167,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000167,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000169,test,visual_counterfact_color,64,True,True,counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_color_000169,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000169,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000169,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000170,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000170,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000170,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000170,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000175,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000175,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000175,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000175,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000178,test,visual_counterfact_color,64,True,True,counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_color_000178,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000178,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000178,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000181,validation,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000181,validation,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000181,validation,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000181,validation,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000184,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000184,test,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000184,test,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000184,test,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000185,test,visual_counterfact_color,64,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_color_000185,test,visual_counterfact_color,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000185,test,visual_counterfact_color,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000185,test,visual_counterfact_color,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_color_000187,test,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
