dataset,dense_gpu_energy_joule,gpu_energy_joule,latency_ms,method,model,provenance,sample_id,seed,selected_budget,supported_correct,task_correct,unsafe_acceptance
mmstar,42.66134871482849,56.07283889532089,130.57412700436544,scope,13b,prospective,mmstar_000155,2102,dense,False,False,False
mmstar,51.758101541996,64.05460162758827,147.23584901366848,scope,13b,development,mmstar_000067,2102,dense,False,False,False
mmstar,182.77401178002356,208.79298878192904,486.5145730000222,scope,13b,prospective,mmstar_001025,2102,dense,False,False,False
mmstar,72.93808466434479,88.13535703659059,205.08281300135422,scope,13b,prospective,mmstar_000567,2102,dense,False,False,False
visual_counterfact_size,67.55378376841546,94.82044359683991,228.91515100491233,scope,13b,development,visual_counterfact_size_000492,2102,dense,True,True,False
mmstar,41.568929986953734,56.994942975044246,141.642866001348,scope,13b,development,mmstar_000368,2102,dense,True,True,False
mmstar,41.17539999485015,56.380065441131585,138.6980550014414,scope,13b,development,mmstar_000735,2102,dense,True,True,False
mmstar,47.022615292072295,59.07589109063148,142.5828659994295,scope,13b,development,mmstar_001093,2102,dense,False,False,False
visual_counterfact_size,53.10902442932129,63.51167988538742,153.66030400036834,scope,13b,development,visual_counterfact_size_000283,2102,dense,True,True,False
visual_counterfact_size,62.68630606532096,72.2740891480446,178.4700619900832,scope,13b,prospective,visual_counterfact_size_000310,2102,dense,False,False,False
mmstar,49.617174527645105,54.47575228810311,135.25817000481766,scope,13b,prospective,mmstar_000384,2102,dense,False,False,False
mmstar,84.52637901902199,87.76972895622254,214.17497099901084,scope,13b,prospective,mmstar_000091,2102,dense,False,True,False
visual_counterfact_size,62.378551627397535,68.434905731678,161.3226160116028,scope,13b,development,visual_counterfact_size_000158,2102,dense,True,True,False
mmstar,50.68027219653129,57.87824022769928,133.5054980008863,scope,13b,development,mmstar_001349,2102,dense,False,False,False
mmstar,85.37485381960869,112.84073895454407,254.3203539971728,scope,13b,prospective,mmstar_001061,2102,dense,False,False,False
mmstar,45.14462769031524,63.54672800302505,141.97880199935753,scope,13b,development,mmstar_000984,2102,dense,False,False,False
visual_counterfact_size,42.678202855587,57.49321460723877,130.9655329969246,scope,13b,development,visual_counterfact_size_000470,2102,dense,True,True,False
mmstar,46.92168175339699,57.2830867600441,132.8881539957365,scope,13b,prospective,mmstar_000103,2102,dense,False,True,False
visual_counterfact_size,47.91909657001496,59.31563000321388,138.56501699774526,scope,13b,development,visual_counterfact_size_000216,2102,dense,True,True,False
visual_counterfact_size,68.0859424853325,78.44015021920202,183.85810799372848,scope,13b,development,visual_counterfact_size_000105,2102,dense,False,False,False
mmstar,48.64432575702667,54.141787809133525,133.29461000103038,scope,13b,prospective,mmstar_000934,2102,dense,False,False,False
visual_counterfact_size,53.59224583983422,69.48393975377083,177.03464700025506,scope,13b,prospective,visual_counterfact_size_000464,2102,dense,True,True,False
mmstar,38.68391246080399,60.42239775896073,156.02620999561623,scope,13b,development,mmstar_000532,2102,dense,False,False,False
mmstar,158.38592182517053,184.81757223486903,477.7135619951878,scope,13b,development,mmstar_001418,2102,dense,False,False,False
mmstar,60.02987677574158,68.27043156623841,183.55078100285027,scope,13b,development,mmstar_000018,2102,dense,True,True,False
mmstar,82.35637593269348,85.81248098611832,222.25185899878852,scope,13b,development,mmstar_000678,2102,dense,True,True,False
visual_counterfact_size,63.33755523204803,62.03466928958893,155.4541460063774,scope,13b,prospective,visual_counterfact_size_000490,2102,dense,True,True,False
mmstar,85.53322600960732,81.55438818216324,200.96871499845292,scope,13b,development,mmstar_000256,2102,dense,False,False,False
visual_counterfact_size,76.38046005249024,87.33685542464256,205.4334190033842,scope,13b,development,visual_counterfact_size_000303,2102,dense,True,True,False
visual_counterfact_size,48.52340486049653,60.866938412189484,137.31368999287952,scope,13b,development,visual_counterfact_size_000048,2102,dense,True,True,False
visual_counterfact_size,74.6100101840496,90.44041322231293,205.3727699967567,scope,13b,prospective,visual_counterfact_size_000532,2102,dense,False,False,False
mmstar,60.417889409065246,55.794843424558636,129.9003940075636,scope,13b,prospective,mmstar_001451,2102,dense,False,True,False
visual_counterfact_size,76.04725696444511,74.11168563961982,177.50749200058635,scope,13b,prospective,visual_counterfact_size_000435,2102,dense,True,True,False
mmstar,238.73428774118423,228.35486246228217,564.2968250031117,scope,13b,development,mmstar_000785,2102,dense,False,False,False
mmstar,55.171804904937744,58.75501201272011,154.29434699763078,scope,13b,prospective,mmstar_001146,2102,dense,False,True,False
visual_counterfact_size,55.09725810050964,63.12122528195382,165.33932500169612,scope,13b,development,visual_counterfact_size_000273,2102,dense,True,True,False
mmstar,52.16643460035325,58.385320513248445,153.61188400129322,scope,13b,prospective,mmstar_001484,2102,dense,False,False,False
mmstar,100.96067133307457,104.18646516203879,279.2052919976413,scope,13b,development,mmstar_001458,2102,dense,False,True,False
visual_counterfact_size,75.46146491885185,75.33158352851868,192.99076599418186,scope,13b,prospective,visual_counterfact_size_000020,2102,dense,False,False,False
mmstar,77.98368798971177,153.8740521121025,405.8639200084144,scope,13b,development,mmstar_000148,2102,dense,False,False,False
mmstar,58.16731109499931,51.57829336881637,139.3058590037981,scope,13b,development,mmstar_000334,2102,dense,True,True,False
visual_counterfact_size,54.1201853787899,49.19368341088295,131.38458000321407,scope,13b,development,visual_counterfact_size_000613,2102,dense,True,True,False
mmstar,62.68424353599548,53.19617505908012,143.36807800282259,scope,13b,development,mmstar_001206,2102,dense,False,False,False
mmstar,133.7022108209133,48.38627750873565,135.32737000787165,scope,13b,prospective,mmstar_000602,2102,dense,False,False,False
visual_counterfact_size,32.97152461051941,57.22570334672927,161.81196099205408,scope,13b,prospective,visual_counterfact_size_000610,2102,dense,True,True,False
mmstar,28.62386728286743,50.34764369606971,134.66154600610025,scope,13b,prospective,mmstar_001194,2102,dense,False,False,False
mmstar,39.06625730037689,56.562766624689104,145.67666500806808,scope,13b,development,mmstar_000061,2102,dense,False,False,False
mmstar,80.1354329252243,94.06684385061263,239.53195399371907,scope,13b,development,mmstar_001398,2102,dense,False,False,False
mmstar,53.90890411376954,56.928256109952926,146.8802930030506,scope,13b,development,mmstar_000087,2102,dense,True,True,False
mmstar,58.02087488889695,52.29723196029663,134.39366800594144,scope,13b,development,mmstar_001192,2102,dense,False,True,False
mmstar,54.46496358394623,51.62114884734154,130.51660799828824,scope,13b,development,mmstar_000895,2102,dense,False,False,False
mmstar,61.24539518237114,54.53893849730491,136.6550459933933,scope,13b,development,mmstar_001154,2102,dense,True,True,False
mmstar,59.12041728973388,61.835159173011775,153.35847699316218,scope,13b,development,mmstar_001057,2102,dense,False,True,False
visual_counterfact_size,76.01916956186295,86.27233265519142,203.38887999241706,scope,13b,development,visual_counterfact_size_000726,2102,dense,True,True,False
visual_counterfact_size,56.79648236513138,66.83089550375938,152.11029900819995,scope,13b,development,visual_counterfact_size_000297,2102,dense,True,True,False
mmstar,57.8154949593544,60.79265661001206,137.44985801167786,scope,13b,prospective,mmstar_000521,2102,dense,False,False,False
mmstar,56.83854150772095,58.03564015626908,130.33945999632124,scope,13b,development,mmstar_001445,2102,dense,False,False,False
mmstar,92.67622044086455,89.3053960263729,200.69019799120724,scope,13b,prospective,mmstar_000673,2102,dense,False,False,False
visual_counterfact_size,86.36107995986939,77.8259148669243,183.55178101046477,scope,13b,development,visual_counterfact_size_000148,2102,dense,False,False,False
mmstar,60.76388307332993,52.71108801603317,133.48422800481785,scope,13b,development,mmstar_000710,2102,dense,True,True,False
visual_counterfact_size,71.41789728045464,57.233633503913886,151.48639598919544,scope,13b,prospective,visual_counterfact_size_000075,2102,dense,False,True,False
mmstar,63.313015872240065,50.868773093223574,136.6449959896272,scope,13b,prospective,mmstar_000971,2102,dense,False,False,False
mmstar,61.52177684664726,47.64014849543572,128.79118499404285,scope,13b,development,mmstar_000656,2102,dense,False,False,False
mmstar,60.55222243666648,49.58424047470093,133.469927997794,scope,13b,development,mmstar_001442,2102,dense,False,True,False
mmstar,123.48099170565605,106.8655165195465,279.6332580037415,scope,13b,prospective,mmstar_001126,2102,dense,False,False,False
visual_counterfact_size,87.54702224850655,82.07092764854431,206.20806100487243,scope,13b,prospective,visual_counterfact_size_000041,2102,dense,True,True,False
visual_counterfact_size,53.79198897242546,50.73399381637574,127.92314500256907,scope,13b,prospective,visual_counterfact_size_000524,2102,dense,True,True,False
mmstar,217.96355748057368,198.89548565626143,509.36998100951314,scope,13b,development,mmstar_000535,2102,dense,False,False,False
visual_counterfact_size,63.34228333711624,61.82353281497955,164.1362670052331,scope,13b,development,visual_counterfact_size_000380,2102,dense,True,True,False
mmstar,68.254130256176,60.75297342538833,161.82750099687837,scope,13b,prospective,mmstar_001477,2102,dense,False,False,False
visual_counterfact_size,65.14443753004073,59.3148277926445,153.33934700174723,scope,13b,development,visual_counterfact_size_000176,2102,dense,True,True,False
visual_counterfact_size,67.46787390947343,67.5789019727707,164.09462799492758,scope,13b,prospective,visual_counterfact_size_000260,2102,dense,True,True,False
mmstar,179.48148636460306,162.15340271711352,389.58119400194846,scope,13b,development,mmstar_000019,2102,dense,False,False,False
mmstar,59.63740785121917,54.79679217100144,135.14887100609485,scope,13b,prospective,mmstar_001452,2102,dense,False,False,False
mmstar,175.4678314757347,162.3855175089836,413.85578899644315,scope,13b,development,mmstar_000543,2102,dense,False,False,False
mmstar,58.53874235153198,50.50221184968949,132.76608599699102,scope,13b,prospective,mmstar_000519,2102,dense,False,False,False
mmstar,61.88082988858223,50.394563579559325,134.33658899157308,scope,13b,prospective,mmstar_000031,2102,dense,True,True,False
visual_counterfact_size,86.4031531059742,79.06880702972411,209.20385100180283,scope,13b,development,visual_counterfact_size_000274,2102,dense,True,True,False
mmstar,45.736895557641986,52.82087326049805,131.9685229973402,scope,13b,prospective,mmstar_000375,2102,dense,False,False,False
mmstar,48.81083800315857,57.44851291179658,142.93773200188298,scope,13b,prospective,mmstar_000920,2102,dense,False,False,False
mmstar,48.868673400878905,58.471227674484254,146.08613000018522,scope,13b,development,mmstar_000816,2102,dense,False,True,False
mmstar,60.41576215267181,52.73853427648544,134.35988000128418,scope,13b,development,mmstar_001472,2102,dense,False,True,False
visual_counterfact_size,60.736583203077316,56.07927638411522,140.92984299350064,scope,13b,prospective,visual_counterfact_size_000137,2102,dense,True,True,False
mmstar,38.81465240478515,53.84478859901429,133.54843801062088,scope,13b,prospective,mmstar_001285,2102,dense,False,False,False
mmstar,150.86322774648667,167.85214621067047,404.21459601202514,scope,13b,prospective,mmstar_000581,2102,dense,False,False,False
mmstar,61.24733759045601,62.44467887163162,148.41528699616902,scope,13b,development,mmstar_000799,2102,dense,False,False,False
mmstar,62.01212300658226,54.42867190599441,128.8078060024418,scope,13b,prospective,mmstar_000183,2102,dense,False,True,False
mmstar,39.06324049949646,54.283762375116346,129.5065890008118,scope,13b,prospective,mmstar_000564,2102,dense,False,False,False
mmstar,35.183472779989245,61.00071653962135,146.64942400122527,scope,13b,prospective,mmstar_000723,2102,dense,True,True,False
visual_counterfact_size,40.317500090599054,63.350851696729656,153.94720100448467,scope,13b,prospective,visual_counterfact_size_000708,2102,dense,False,False,False
mmstar,43.84307491779327,58.34746159434319,141.38611800444778,scope,13b,prospective,mmstar_000512,2102,dense,True,True,False
mmstar,47.49285703539848,55.64499931573867,135.24816000426654,scope,13b,development,mmstar_000417,2102,dense,True,True,False
mmstar,57.85803104043007,61.83707359313965,152.41966598841827,scope,13b,development,mmstar_000853,2102,dense,False,True,False
mmstar,93.30756252527237,79.53538196325303,205.3511910053203,scope,13b,development,mmstar_000493,2102,dense,False,True,False
pope_popular,46.28398584723472,95.81770583987236,263.3953629992902,scope,13b,prospective,pope_popular_000324,2102,432,True,True,False
pope_adversarial,62.212847584486006,54.50978642463684,156.30534700176213,scope,13b,prospective,pope_adversarial_002400,2102,432,True,True,False
pope_random,68.85469424724579,42.96169608592987,126.17394200060517,scope,13b,prospective,pope_random_000846,2102,128,False,False,False
pope_adversarial,61.30559879541397,49.40563779830932,152.50534599181265,scope,13b,development,pope_adversarial_000019,2102,432,False,True,False
